step,train_loss,train_mean_token_accuracy,valid_loss,valid_mean_token_accuracy,full_valid_loss,full_valid_mean_token_accuracy
28,0.3295135498046875,0.761904776096344,0.21365011306036086,0.8571428571428571,,
29,0.36208289861679077,0.761904776096344,0.2905167170933315,0.8095238095238095,,
30,0.16498838365077972,0.9523809552192688,0.2196187518891834,0.8571428571428571,,
31,0.2456785887479782,0.8571428656578064,0.18275369916643416,0.8571428571428571,,
32,0.24286015331745148,0.8571428656578064,0.26045663016183035,0.8571428571428571,,
33,0.2115052491426468,0.8571428656578064,0.19464783441452754,0.8571428571428571,,
34,0.26818937063217163,0.8571428656578064,0.32716614859444754,0.8095238095238095,,
35,0.20993496477603912,0.9047619104385376,0.2438137417747861,0.8571428571428571,,
36,0.17318308353424072,0.9523809552192688,0.4546504247756231,0.7619047619047619,,
37,0.22245371341705322,0.8571428656578064,0.31227974664597286,0.7142857142857143,,
38,0.24446824193000793,0.8095238208770752,0.4323824019659133,0.7619047619047619,,
39,0.1668347865343094,0.9047619104385376,0.2557707287016369,0.8571428571428571,,
40,0.143722802400589,0.9523809552192688,0.22493934631347656,0.8571428571428571,,
41,0.30961835384368896,0.761904776096344,0.18516976492745535,0.8571428571428571,,
42,0.2594152092933655,0.761904776096344,0.30637450445265996,0.8571428571428571,,
43,0.23798778653144836,0.9047619104385376,0.3030126662481399,0.8095238095238095,,
44,0.16826093196868896,0.9523809552192688,0.242679686773391,0.8095238095238095,,
45,0.18676167726516724,0.9523809552192688,0.40053276788620723,0.7619047619047619,,
46,0.25025567412376404,0.9523809552192688,0.32792000543503536,0.8571428571428571,,
47,0.15225110948085785,0.9047619104385376,0.24750491550990514,0.9047619047619048,,
48,0.3521614968776703,0.761904776096344,0.24200057983398438,0.8571428571428571,,
49,0.3107525110244751,0.8095238208770752,0.22930372328985305,0.9047619047619048,,
50,0.28876522183418274,0.8571428656578064,0.21654910132998512,0.9047619047619048,,
51,0.22371982038021088,0.9047619104385376,0.2418307349795387,0.8095238095238095,,
52,0.23923365771770477,0.9047619104385376,0.24382300603957402,0.8095238095238095,,
53,0.32785841822624207,0.8095238208770752,0.3408809843517485,0.7619047619047619,,
54,0.34099459648132324,0.7142857313156128,0.20478975205194383,0.8571428571428571,,
55,0.15134793519973755,1,0.27150826227097286,0.7619047619047619,,
56,0.1441228985786438,1,0.1586151123046875,0.9523809523809523,,
57,0.2513068914413452,0.8095238208770752,0.17122359502883183,0.9523809523809523,,
58,0.2345760017633438,0.9047619104385376,0.2541222345261347,0.8095238095238095,,
59,0.21484865248203278,0.8571428656578064,0.24577204386393228,0.8095238095238095,,
60,0.1767166703939438,0.9047619104385376,0.34233529227120535,0.7142857142857143,,
61,0.3398018777370453,0.761904776096344,0.1784966786702474,0.9047619047619048,,
62,0.2938033640384674,0.761904776096344,0.23224966866629465,0.8571428571428571,,
63,0.24605096876621246,0.8095238208770752,0.21744755336216517,0.9047619047619048,,
64,0.24089939892292023,0.8095238208770752,0.24152074541364396,0.8571428571428571,,
65,0.21539942920207977,0.8571428656578064,0.22278331574939547,0.8571428571428571,,
66,0.20938609540462494,0.9047619104385376,0.2480459667387463,0.8095238095238095,,
67,0.21079862117767334,0.9047619104385376,0.17169243948800222,1,,
68,0.22239802777767181,0.8571428656578064,0.23861312866210938,0.8095238095238095,,
69,0.2930888235569,0.7142857313156128,0.2796654474167597,0.7142857142857143,,
70,0.2598734498023987,0.8095238208770752,0.347282228015718,0.7142857142857143,,
71,0.30064210295677185,0.7142857313156128,0.27471705845424105,0.8095238095238095,,
72,0.2180270254611969,0.8571428656578064,0.19413484845842635,1,,
73,0.2085883766412735,0.8095238208770752,0.22093972705659412,0.9047619047619048,,
74,0.22589166462421417,0.9047619104385376,0.2244565146309989,0.7619047619047619,,
75,0.20575658977031708,0.9047619104385376,0.23740150814964658,0.8095238095238095,,
76,0.2619207501411438,0.761904776096344,0.23350188845679873,0.9047619047619048,,
77,0.2267230749130249,0.8571428656578064,0.1763522738502139,0.9047619047619048,,
78,0.20774832367897034,0.8571428656578064,0.16360001336960567,0.9523809523809523,,
79,0.30023375153541565,0.8095238208770752,0.30302874247233075,0.7619047619047619,,
80,0.1816972941160202,0.9047619104385376,0.23077655973888578,0.8571428571428571,,
81,0.17753691971302032,0.9047619104385376,0.24972416105724515,0.8095238095238095,,
82,0.30247098207473755,0.8095238208770752,0.24902552650088355,0.9047619047619048,,
83,0.2759532928466797,0.8095238208770752,0.21273113432384672,0.8571428571428571,,
84,0.29565176367759705,0.8095238208770752,0.2356456574939546,0.8095238095238095,,
85,0.2107323259115219,0.8571428656578064,0.18764078049432664,0.9047619047619048,,
86,0.1965201199054718,0.8095238208770752,0.24082419985816592,0.8571428571428571,,
87,0.2529691159725189,0.761904776096344,0.1922413053966704,0.9047619047619048,,
88,0.2704925537109375,0.8095238208770752,0.22816485450381324,0.8571428571428571,,
89,0.21143268048763275,0.9047619104385376,0.19843264988490514,0.8571428571428571,,
90,0.25437816977500916,0.8095238208770752,0.21933755420503162,0.8571428571428571,,
91,0.23524720966815948,0.8571428656578064,0.26037343343098956,0.8095238095238095,,
92,0.2841087579727173,0.761904776096344,0.26520338512602304,0.7619047619047619,,
93,0.2731177806854248,0.761904776096344,0.2585388365246001,0.7619047619047619,,
94,0.21694901585578918,0.8571428656578064,0.22014390854608445,0.9047619047619048,,
95,0.1867649406194687,0.9047619104385376,0.26306043352399555,0.8571428571428571,,
96,0.2584289312362671,0.8095238208770752,0.21181724185035342,0.9047619047619048,,
97,0.2068520486354828,1,0.2424596150716146,0.8571428571428571,,
98,0.20836757123470306,0.9047619104385376,0.23735573178245908,0.8571428571428571,,
99,0.2164238542318344,0.8571428656578064,0.2577616373697917,0.8095238095238095,,
100,0.25916218757629395,0.9047619104385376,0.19945471627371653,0.8095238095238095,,
101,0.2449866682291031,0.8095238208770752,0.29030291239420575,0.8095238095238095,,
102,0.2153749018907547,0.8571428656578064,0.2079276130312965,0.9047619047619048,,
103,0.26000532507896423,0.8571428656578064,0.19461368379138766,0.9047619047619048,,
104,0.24342800676822662,0.8095238208770752,0.18889091128394717,0.9523809523809523,,
105,0.21607589721679688,0.9047619104385376,0.20631099882579984,0.8571428571428571,,
106,0.1673300564289093,0.9523809552192688,0.22902207147507442,0.8571428571428571,,
107,0.24096016585826874,0.8095238208770752,0.17198326474144346,0.9523809523809523,,
108,0.21972747147083282,0.8571428656578064,0.26077715555826825,0.8095238095238095,,
109,0.22034399211406708,0.9047619104385376,0.18602816263834634,0.9523809523809523,,
110,0.302290678024292,0.761904776096344,0.2609354654947917,0.8095238095238095,,
111,0.2779311239719391,0.8095238208770752,0.21102396647135416,0.9047619047619048,,
112,0.2802727222442627,0.8095238208770752,0.15288044157482328,1,,
113,0.19328580796718597,0.8571428656578064,0.2521910894484747,0.7619047619047619,,
114,0.2497127205133438,0.8571428656578064,0.22072837466285342,0.8571428571428571,,
115,0.2302548587322235,0.8571428656578064,0.21326419285365514,0.9047619047619048,,
116,0.2126854509115219,1,0.29439780825660344,0.7619047619047619,,
117,0.20597222447395325,0.8571428656578064,0.19027137756347656,0.8571428571428571,,
118,0.25457146763801575,0.8095238208770752,0.2660129183814639,0.8095238095238095,,
119,0.20823460817337036,0.8571428656578064,0.230125245593843,0.8571428571428571,,
120,0.24347704648971558,0.8095238208770752,0.24660818917410715,0.8095238095238095,,
121,0.2840975821018219,0.8571428656578064,0.33105296180361793,0.7619047619047619,,
122,0.28327298164367676,0.8095238208770752,0.2298940931047712,0.8571428571428571,,
123,0.29782339930534363,0.8095238208770752,0.21411405290876115,0.8571428571428571,,
124,0.29034751653671265,0.761904776096344,0.25037711007254465,0.8095238095238095,,
125,0.181901752948761,1,0.23642957778204055,0.9047619047619048,,
126,0.22546431422233582,0.8571428656578064,0.1979841504778181,0.8571428571428571,,
127,0.20719610154628754,0.9047619104385376,0.25736754281180246,0.8095238095238095,,
128,0.23721440136432648,0.8571428656578064,0.29317465282621835,0.8095238095238095,,
129,0.16833341121673584,0.9047619104385376,0.2688473292759487,0.8095238095238095,,
130,0.24593526124954224,0.8571428656578064,0.20454788208007812,0.8571428571428571,,
131,0.21183712780475616,0.8571428656578064,0.23447890508742558,0.9047619047619048,,
132,0.22238531708717346,0.8571428656578064,0.22117987133207775,0.8571428571428571,,
133,0.27873775362968445,0.8571428656578064,0.18997364952450707,0.9047619047619048,,
134,0.266312837600708,0.8095238208770752,0.3032190232049851,0.8095238095238095,,
135,0.12377621233463287,1,0.2992333003452846,0.7619047619047619,,
136,0.2586023211479187,0.8571428656578064,0.23117773873465403,0.8095238095238095,,
137,0.21567761898040771,0.8571428656578064,0.20287459237234934,0.9047619047619048,,
138,0.2724513113498688,0.761904776096344,0.20813133603050596,0.9047619047619048,,
139,0.19273757934570312,0.9047619104385376,0.2603833334786551,0.8095238095238095,,
140,0.22552281618118286,0.8571428656578064,0.27511678423200336,0.8095238095238095,,
141,0.20882996916770935,0.9047619104385376,0.2561284928094773,0.8571428571428571,,
142,0.20240020751953125,0.8571428656578064,0.2120396750313895,0.9047619047619048,,
143,0.2635759711265564,0.8095238208770752,0.2022045680454799,0.9047619047619048,,
144,0.27286583185195923,0.8095238208770752,0.2925710223969959,0.8095238095238095,,
145,0.21474093198776245,0.8571428656578064,0.23295747666131883,0.8571428571428571,,
146,0.24850217998027802,0.8095238208770752,0.19716508047921316,0.9047619047619048,,
147,0.22426214814186096,0.9047619104385376,0.22497049967447916,0.9047619047619048,,
148,0.22481463849544525,0.8095238208770752,0.18297585986909412,0.9523809523809523,,
149,0.22407376766204834,0.8571428656578064,0.20368221827915736,0.9047619047619048,,
150,0.23315855860710144,0.8095238208770752,0.23582276843843006,0.7619047619047619,,
151,0.2220989465713501,0.8095238208770752,0.2771541050502232,0.7619047619047619,,
152,0.17972464859485626,0.9047619104385376,0.2490886506580171,0.9047619047619048,,
153,0.24443908035755157,0.761904776096344,0.22265425182524182,0.9047619047619048,,
154,0.22315824031829834,0.8095238208770752,0.2123861766996838,0.8571428571428571,,
155,0.23131315410137177,0.8095238208770752,0.1840995606921968,0.9047619047619048,,
156,0.2844613492488861,0.8095238208770752,0.19767443339029947,0.9523809523809523,,
157,0.2009197473526001,0.9523809552192688,0.1755325680687314,0.9523809523809523,,
158,0.24714115262031555,0.8095238208770752,0.20478166852678573,0.8571428571428571,,
159,0.21649260818958282,0.8571428656578064,0.3244957696823847,0.7619047619047619,,
160,0.26517996191978455,0.8095238208770752,0.148460206531343,1,,
161,0.21284739673137665,0.8571428656578064,0.21710159665062315,0.9047619047619048,,
162,0.24118250608444214,0.8571428656578064,0.20325233822777158,0.9523809523809523,,
163,0.19179271161556244,0.9047619104385376,0.2079555874779111,0.8571428571428571,,
164,0.3218972384929657,0.7142857313156128,0.21791485377720424,0.8571428571428571,,
165,0.29276376962661743,0.8095238208770752,0.23446918669201078,0.8571428571428571,,
166,0.19465020298957825,0.8571428656578064,0.21265747433617002,0.8571428571428571,,
167,0.20178458094596863,0.9047619104385376,0.2747101556687128,0.7619047619047619,,
168,0.22764860093593597,0.8571428656578064,0.23805645533970424,0.9047619047619048,,
169,0.2088591307401657,0.8095238208770752,0.26836041041782926,0.8095238095238095,,
170,0.25122424960136414,0.761904776096344,0.1574915023077102,1,,
171,0.26912054419517517,0.761904776096344,0.2079324268159412,0.8571428571428571,,
172,0.17384347319602966,0.9047619104385376,0.20257141476585752,0.9047619047619048,,
173,0.4041823446750641,0.761904776096344,0.3068399883451916,0.8095238095238095,,
174,0.27610260248184204,0.9047619104385376,0.34044411068870906,0.7142857142857143,,
175,0.15763255953788757,0.9523809552192688,0.150295166742234,1,,
176,0.20790989696979523,0.9047619104385376,0.23515474228631883,0.8095238095238095,,
177,0.18145616352558136,0.9047619104385376,0.22973750886462985,0.8095238095238095,,
178,0.17284920811653137,0.9047619104385376,0.2096476781935919,0.8571428571428571,,
179,0.23943965137004852,0.8571428656578064,0.2502119881766183,0.8571428571428571,,
180,0.2829686999320984,0.7142857313156128,0.24966766720726377,0.8571428571428571,,
181,0.28016480803489685,0.761904776096344,0.2752787272135417,0.8095238095238095,,
182,0.1849455088376999,0.9523809552192688,0.2698191688174293,0.8095238095238095,,
183,0.17150461673736572,0.9523809552192688,0.15287244887579055,0.9523809523809523,,
184,0.1760537326335907,0.9523809552192688,0.2388163067045666,0.8571428571428571,,
185,0.20112337172031403,0.9047619104385376,0.15082786196754092,0.9523809523809523,,
186,0.14677684009075165,1,0.17065774826776414,0.9523809523809523,,
187,0.26420313119888306,0.8095238208770752,0.2506798335484096,0.8095238095238095,,
188,0.18470746278762817,0.8571428656578064,0.1699926285516648,0.9047619047619048,,
189,0.26746097207069397,0.8571428656578064,0.12658909388950892,1,,
190,0.28842997550964355,0.8095238208770752,0.24619256882440477,0.9523809523809523,,
191,0.3180992603302002,0.8095238208770752,0.30666314987909227,0.7619047619047619,,
192,0.16124270856380463,0.9523809552192688,0.21274575733003162,0.8571428571428571,,
193,0.16902950406074524,0.9047619104385376,0.3167530241466704,0.8571428571428571,,
194,0.28303518891334534,0.8095238208770752,0.31869198027111234,0.7619047619047619,,
195,0.32264474034309387,0.8095238208770752,0.16653823852539062,0.9047619047619048,,
196,0.28766512870788574,0.8571428656578064,0.3049666995093936,0.8095238095238095,,
197,0.26457613706588745,0.8571428656578064,0.27181252979096915,0.8571428571428571,,
198,0.2434513419866562,0.8571428656578064,0.19681639898390996,0.9047619047619048,,
199,0.1999606192111969,0.8571428656578064,0.3192498343331473,0.8095238095238095,,
200,0.18083463609218597,0.9523809552192688,0.22808038620721727,0.8095238095238095,,
201,0.2951880097389221,0.8571428656578064,0.27797108604794457,0.8095238095238095,,
202,0.21761639416217804,0.9047619104385376,0.18708338056291854,0.9047619047619048,,
203,0.2507922649383545,0.8571428656578064,0.2086960928780692,0.9047619047619048,,
204,0.20041492581367493,0.9047619104385376,0.1770360129220145,0.9523809523809523,,
205,0.18014690279960632,0.9047619104385376,0.23062215532575334,0.8095238095238095,,
206,0.1673508584499359,0.9047619104385376,0.2742771875290644,0.8095238095238095,,
207,0.2074631303548813,0.8571428656578064,0.17745535714285715,0.9523809523809523,,
208,0.24339984357357025,0.761904776096344,0.18799009777250744,0.8571428571428571,,
209,0.20961907505989075,0.8571428656578064,0.19523184640066965,0.9047619047619048,,
210,0.2123241424560547,0.9047619104385376,0.20994068327404203,0.8571428571428571,,
211,0.22114281356334686,0.8571428656578064,0.24598902747744605,0.8571428571428571,,
212,0.26293519139289856,0.8571428656578064,0.2821366446358817,0.8571428571428571,,
213,0.2641149163246155,0.761904776096344,0.286937986101423,0.7619047619047619,,
214,0.24244971573352814,0.8095238208770752,0.24569220769973027,0.9047619047619048,,
215,0.22740845382213593,0.8571428656578064,0.20663379487537203,0.8571428571428571,,
216,0.25900721549987793,0.8095238208770752,0.199779782976423,0.8571428571428571,,
217,0.2183014154434204,0.8571428656578064,0.22946021670386904,0.9047619047619048,,
218,0.21027347445487976,0.8571428656578064,0.28346815563383554,0.8095238095238095,,
219,0.20096778869628906,0.9047619104385376,0.4076144808814639,0.7142857142857143,,
220,0.1838921159505844,0.9523809552192688,0.26745360238211496,0.8095238095238095,,
221,0.27303242683410645,0.8095238208770752,0.19158808390299478,0.9523809523809523,,
222,0.1724654585123062,0.9047619104385376,0.1884524935767764,0.9047619047619048,,
223,0.23094967007637024,0.8571428656578064,0.29897217523484004,0.7619047619047619,,
224,0.2757091522216797,0.8095238208770752,0.3003094991048177,0.7619047619047619,,
225,0.2172318398952484,0.8095238208770752,0.25537781488327754,0.8571428571428571,,
226,0.17892183363437653,0.9523809552192688,0.188579831804548,0.8571428571428571,,
227,0.2117840051651001,0.8571428656578064,0.18333153497605098,0.9047619047619048,,
228,0.26724952459335327,0.761904776096344,0.3267754146030971,0.8571428571428571,,
229,0.28136762976646423,0.8095238208770752,0.36594654264904203,0.9047619047619048,,
230,0.15578070282936096,0.9523809552192688,0.1869098118373326,0.8571428571428571,,
231,0.1907760053873062,0.8571428656578064,0.2865387144542876,0.7619047619047619,,
232,0.2642844021320343,0.8571428656578064,0.32130686442057294,0.7619047619047619,,
233,0.1463717520236969,0.9523809552192688,0.3212608155750093,0.7619047619047619,,
234,0.16271746158599854,0.9523809552192688,0.2830343700590588,0.8571428571428571,,
235,0.1879083514213562,0.8571428656578064,0.34070905049641925,0.7142857142857143,,
236,0.1582891345024109,0.9047619104385376,0.1808032989501953,0.8571428571428571,,
237,0.1545936018228531,0.9047619104385376,0.3117681230817522,0.7142857142857143,,
238,0.19026266038417816,0.9047619104385376,0.2916272481282552,0.8095238095238095,,
239,0.1671328842639923,0.8571428656578064,0.23509761265345983,0.8095238095238095,,
240,0.2766966223716736,0.8095238208770752,0.23276165553501674,0.9047619047619048,,
241,0.24602453410625458,0.8095238208770752,0.21496845427013578,0.8571428571428571,,
242,0.18212182819843292,0.8571428656578064,0.23225529988606772,0.9047619047619048,,
243,0.3121570348739624,0.761904776096344,0.19982637677873885,0.8571428571428571,,
244,0.23763792216777802,0.8571428656578064,0.23917652311779203,0.8571428571428571,,
245,0.14148175716400146,0.9047619104385376,0.2182685307094029,0.9047619047619048,,
246,0.17677652835845947,0.9047619104385376,0.22548421223958334,0.8095238095238095,,
247,0.29769688844680786,0.8571428656578064,0.19533992948986234,0.9047619047619048,,
248,0.27815166115760803,0.761904776096344,0.188068117414202,0.9523809523809523,,
249,0.3103073537349701,0.8095238208770752,0.26643907456170945,0.8095238095238095,,
250,0.2781287729740143,0.8095238208770752,0.14400291442871094,0.9523809523809523,,
251,0.2826663553714752,0.9047619104385376,0.24753506978352866,0.8095238095238095,,
252,0.20453107357025146,0.9047619104385376,0.18546267918178014,0.9047619047619048,,
253,0.18713733553886414,0.9047619104385376,0.14685231163388207,1,,
254,0.2352215051651001,0.8095238208770752,0.2572057814825149,0.7619047619047619,,
255,0.21241877973079681,0.9523809552192688,0.17389569963727677,0.9047619047619048,,
256,0.28738394379615784,0.761904776096344,0.2799088614327567,0.7619047619047619,,
257,0.16832515597343445,0.9047619104385376,0.19501695178803943,0.9047619047619048,,
258,0.1959933340549469,0.9047619104385376,0.19809895470028832,0.9523809523809523,,
259,0.23022297024726868,0.8095238208770752,0.24123600551060267,0.8571428571428571,,
260,0.2528093457221985,0.8571428656578064,0.17299724760509672,0.9047619047619048,,
261,0.17661631107330322,1,0.21161642528715588,0.9047619047619048,,
262,0.2820633351802826,0.8095238208770752,0.26645941961379277,0.7619047619047619,,
263,0.2436726838350296,0.8571428656578064,0.18556476774669828,0.9047619047619048,,
264,0.14816929399967194,1,0.1694255102248419,0.9523809523809523,,
265,0.29518046975135803,0.761904776096344,0.24819673810686385,0.8095238095238095,,
266,0.25172752141952515,0.8571428656578064,0.22320674714587985,0.9047619047619048,,
267,0.13483282923698425,1,0.1966955094110398,0.9047619047619048,,
268,0.13205918669700623,1,0.24350211733863467,0.8571428571428571,,
269,0.22152474522590637,0.8571428656578064,0.29183660234723774,0.7619047619047619,,
270,0.22718919813632965,0.8571428656578064,0.260962894984654,0.8095238095238095,,
271,0.2192356437444687,0.9047619104385376,0.24005363101050967,0.8571428571428571,,
272,0.3009583652019501,0.761904776096344,0.21014295305524552,0.9047619047619048,,
273,0.17632338404655457,0.9047619104385376,0.17273394266764322,0.9523809523809523,,
274,0.19714701175689697,0.9047619104385376,0.22246951148623512,0.8571428571428571,,
275,0.1737290322780609,0.9523809552192688,0.2708528609502883,0.8095238095238095,,
276,0.21689024567604065,0.8571428656578064,0.2649915786016555,0.7619047619047619,,
277,0.2229534387588501,0.9047619104385376,0.19639106023879277,0.9523809523809523,,
278,0.2761499285697937,0.761904776096344,0.18492462521507627,0.9523809523809523,,
279,0.23031216859817505,0.8095238208770752,0.22238141014462426,0.9047619047619048,,
280,0.1823974847793579,0.9047619104385376,0.26938756306966144,0.8571428571428571,,
281,0.22000330686569214,0.8095238208770752,0.2526585715157645,0.8095238095238095,,
282,0.18864504992961884,0.9047619104385376,0.2878908429827009,0.7619047619047619,,
283,0.13848677277565002,0.8571428656578064,0.20391954694475448,0.8571428571428571,,
284,0.335873007774353,0.761904776096344,0.1594884055001395,0.8571428571428571,,
285,0.21206319332122803,0.8571428656578064,0.25780450730096727,0.7619047619047619,,
286,0.298740029335022,0.761904776096344,0.29680370149158297,0.7619047619047619,,
287,0.1842901110649109,0.8095238208770752,0.20180838448660715,0.8571428571428571,,
288,0.2300080806016922,0.8571428656578064,0.2937830062139602,0.7142857142857143,,
289,0.3839937746524811,0.8095238208770752,0.14197676522391184,0.9523809523809523,,
290,0.1181720569729805,0.9523809552192688,0.3131103515625,0.8095238095238095,,
291,0.2201799601316452,0.761904776096344,0.19761321658179873,0.8571428571428571,,
292,0.1622048318386078,0.8571428656578064,0.27039437066941036,0.8571428571428571,,
293,0.4323490560054779,0.8095238208770752,0.17212649754115514,0.9047619047619048,,
294,0.20177042484283447,0.8095238208770752,0.23253250122070312,0.8095238095238095,,
295,0.2519288659095764,0.8095238208770752,0.23450851440429688,0.8095238095238095,,
296,0.230042964220047,0.8095238208770752,0.19856180463518416,0.9047619047619048,,
297,0.25033706426620483,0.761904776096344,0.15141114734468006,1,,
298,0.21033096313476562,0.8571428656578064,0.21222396123976933,0.8571428571428571,,
299,0.18717320263385773,0.9047619104385376,0.14742388044084823,0.9523809523809523,,
300,0.17360731959342957,1,0.27900541396368117,0.8571428571428571,,
301,0.1828566938638687,0.9047619104385376,0.12472979227701823,0.9523809523809523,,
302,0.2518833577632904,0.8095238208770752,0.2717524937220982,0.8095238095238095,,
303,0.20118631422519684,0.9523809552192688,0.23295084635416666,0.9047619047619048,,
304,0.23105929791927338,0.8571428656578064,0.19877424694242932,0.9047619047619048,,
305,0.23601123690605164,0.8571428656578064,0.26684724716913133,0.8571428571428571,,
306,0.20372508466243744,0.8571428656578064,0.327156248546782,0.7619047619047619,,
307,0.21781466901302338,0.8571428656578064,0.2044210888090588,0.9523809523809523,,
308,0.18372344970703125,0.9047619104385376,0.1552328382219587,0.9523809523809523,,
309,0.24800655245780945,0.8571428656578064,0.1907744634719122,0.9047619047619048,,
310,0.21961267292499542,0.8571428656578064,0.24474688938685826,0.8571428571428571,,
311,0.2693093717098236,0.761904776096344,0.12070337931315105,0.9523809523809523,,
312,0.24182164669036865,0.8571428656578064,0.16951588221958705,1,,
313,0.12809236347675323,1,0.20930926005045572,0.9047619047619048,,
314,0.20193235576152802,0.8571428656578064,0.20699927920386904,0.8571428571428571,,
315,0.18461564183235168,1,0.20216006324404762,0.9047619047619048,,
316,0.22372327744960785,0.8095238208770752,0.19318653288341703,0.9047619047619048,,
317,0.19689469039440155,0.8571428656578064,0.29935918535505024,0.8571428571428571,,
318,0.21202123165130615,0.8095238208770752,0.2568109603155227,0.7619047619047619,,
319,0.2758423089981079,0.9047619104385376,0.16272599356515066,0.9047619047619048,,
320,0.19358690083026886,0.9047619104385376,0.15929058619907924,1,,
321,0.19904835522174835,0.9047619104385376,0.19906116667247953,0.8571428571428571,,
322,0.2362031489610672,0.761904776096344,0.3334522247314453,0.8571428571428571,,
323,0.2219652384519577,0.8571428656578064,0.1070959000360398,1,,
324,0.240707129240036,0.8095238208770752,0.1354301997593471,0.9523809523809523,,
325,0.2008242905139923,0.9047619104385376,0.23218173072451637,0.8095238095238095,,
326,0.17857205867767334,0.9047619104385376,0.18961815606980098,0.8571428571428571,,
327,0.2212599813938141,0.9047619104385376,0.21707552955264137,0.8095238095238095,,
328,0.12556131184101105,0.9523809552192688,0.20250256856282553,0.9047619047619048,,
329,0.2474004626274109,0.9047619104385376,0.14896565391903832,0.9523809523809523,,
330,0.2688956558704376,0.8095238208770752,0.21490905398414248,0.8095238095238095,,
331,0.2661725878715515,0.761904776096344,0.3608264923095703,0.8095238095238095,,
332,0.12141945213079453,1,0.1853367941720145,0.9047619047619048,,
333,0.17515036463737488,1,0.3266026633126395,0.8571428571428571,,
334,0.2778831720352173,0.8095238208770752,0.2372222173781622,0.8571428571428571,,
335,0.21165384352207184,0.8571428656578064,0.28704679579961867,0.7619047619047619,,
336,0.16683432459831238,0.9047619104385376,0.1264865511939639,1,,
337,0.30799058079719543,0.761904776096344,0.17217781430199033,0.9047619047619048,,
338,0.2770759165287018,0.9047619104385376,0.2983092353457496,0.7619047619047619,,
339,0.19435518980026245,0.9047619104385376,0.23616454714820498,0.8571428571428571,,
340,0.32628148794174194,0.8571428656578064,0.24038432893298922,0.8571428571428571,,
341,0.22743888199329376,0.8571428656578064,0.2108186994280134,0.9047619047619048,,
342,0.1954338401556015,0.9047619104385376,0.24113482520693824,0.8095238095238095,,
343,0.15869848430156708,0.9523809552192688,0.18411590939476377,0.9047619047619048,,
344,0.12961405515670776,0.9523809552192688,0.17668233598981584,0.9047619047619048,,
345,0.15480349957942963,0.9523809552192688,0.20862869989304317,0.9047619047619048,,
346,0.15979576110839844,0.9523809552192688,0.28548976353236605,0.8095238095238095,,
347,0.19751521944999695,0.9047619104385376,0.34946577889578684,0.8571428571428571,,
348,0.19932492077350616,0.9047619104385376,0.21737634567987352,0.9047619047619048,,
349,0.32926058769226074,0.8571428656578064,0.13759676615397134,0.9523809523809523,,
350,0.4644133150577545,0.9047619104385376,0.22793243044898623,0.8571428571428571,,
351,0.2720269560813904,0.8095238208770752,0.22032147362118676,0.8571428571428571,,
352,0.12812922894954681,0.9523809552192688,0.21295456659226192,0.8571428571428571,,
353,0.21829640865325928,0.8095238208770752,0.2513801938011533,0.8095238095238095,,
354,0.16439174115657806,0.9047619104385376,0.35688954307919457,0.7142857142857143,,
