step,train_loss,train_mean_token_accuracy,valid_loss,valid_mean_token_accuracy,full_valid_loss,full_valid_mean_token_accuracy
67,0.2619675099849701,0.8095238208770752,0.24500574384416854,0.8095238095238095,,
68,0.3158952593803406,0.761904776096344,0.18480455307733445,0.9047619047619048,,
69,0.23288318514823914,0.8571428656578064,0.2060962858654204,0.9047619047619048,,
70,0.21842901408672333,0.8571428656578064,0.21452186221168154,0.9047619047619048,,
71,0.25072377920150757,0.8095238208770752,0.1966257549467541,0.9047619047619048,,
72,0.22387613356113434,0.8571428656578064,0.26844714936755953,0.7619047619047619,,
73,0.17535400390625,1,0.21259916396368117,0.9047619047619048,,
74,0.22433707118034363,0.8095238208770752,0.2975980667840867,0.8095238095238095,,
75,0.2824884057044983,0.8095238208770752,0.18935294378371464,0.8571428571428571,,
76,0.2937968075275421,0.761904776096344,0.23292296273367746,0.8571428571428571,,
77,0.2817269265651703,0.8095238208770752,0.23609715416317895,0.8095238095238095,,
78,0.2815345525741577,0.8095238208770752,0.33808971586681547,0.7619047619047619,,
79,0.27694812417030334,0.8095238208770752,0.16950053260439918,0.9047619047619048,,
80,0.27767327427864075,0.8095238208770752,0.2440676007952009,0.8571428571428571,,
81,0.25326085090637207,0.8571428656578064,0.2344363076346261,0.8571428571428571,,
82,0.2231462597846985,0.8571428656578064,0.20393090021042598,0.9047619047619048,,
83,0.26300403475761414,0.8095238208770752,0.23234757922944568,0.8571428571428571,,
84,0.2348424792289734,0.8571428656578064,0.20506404695056735,0.9047619047619048,,
85,0.22274354100227356,0.8571428656578064,0.20286342075892858,0.9523809523809523,,
86,0.23191334307193756,0.8571428656578064,0.21117455618722097,0.8095238095238095,,
87,0.21873338520526886,0.8095238208770752,0.24617213294619605,0.9047619047619048,,
88,0.26157933473587036,0.8095238208770752,0.258008048647926,0.8095238095238095,,
89,0.2425558865070343,0.8571428656578064,0.20079812549409412,0.9523809523809523,,
90,0.23720823228359222,0.8095238208770752,0.25654029846191406,0.8095238095238095,,
91,0.2736111581325531,0.761904776096344,0.1868250710623605,0.9047619047619048,,
92,0.20226751267910004,0.8571428656578064,0.1903959001813616,0.9047619047619048,,
93,0.23342731595039368,0.8571428656578064,0.17303902762276785,0.9523809523809523,,
94,0.19221551716327667,0.9047619104385376,0.265225092569987,0.7619047619047619,,
95,0.2885095477104187,0.7142857313156128,0.21571858723958334,0.8571428571428571,,
96,0.2576523721218109,0.761904776096344,0.27503249758765813,0.7142857142857143,,
97,0.22386151552200317,0.8571428656578064,0.2022358122326079,0.9523809523809523,,
98,0.2594548165798187,0.761904776096344,0.2718804677327474,0.8095238095238095,,
99,0.21082642674446106,0.9047619104385376,0.18654796055385045,0.9047619047619048,,
100,0.20625032484531403,0.8095238208770752,0.2184662591843378,0.9047619047619048,,
101,0.1685667484998703,0.9047619104385376,0.22548957098098027,0.8571428571428571,,
102,0.2629830539226532,0.8095238208770752,0.18866602579752603,0.9047619047619048,,
103,0.23369744420051575,0.8095238208770752,0.25257700965518043,0.8571428571428571,,
104,0.2389523684978485,0.8571428656578064,0.1636515117826916,0.9523809523809523,,
105,0.22791962325572968,0.8571428656578064,0.25015113467261907,0.8095238095238095,,
106,0.27170461416244507,0.761904776096344,0.21606009347098215,0.9047619047619048,,
107,0.41119512915611267,0.6666666865348816,0.28006562732514884,0.8095238095238095,,
108,0.2827446460723877,0.761904776096344,0.19258753458658853,0.9523809523809523,,
109,0.2225039303302765,0.8571428656578064,0.2837398165748233,0.7619047619047619,,
110,0.20844922959804535,0.8571428656578064,0.2445539746965681,0.8095238095238095,,
111,0.25125831365585327,0.8095238208770752,0.2003349122546968,0.9523809523809523,,
112,0.2408384531736374,0.8571428656578064,0.22748756408691406,0.8571428571428571,,
113,0.238020122051239,0.761904776096344,0.24236016046433223,0.7619047619047619,,
114,0.24268077313899994,0.8095238208770752,0.21573030380975633,0.9047619047619048,,
115,0.24102601408958435,0.8095238208770752,0.23290743146623885,0.8571428571428571,,
116,0.25719016790390015,0.7142857313156128,0.2339545658656529,0.8571428571428571,,
117,0.20021012425422668,0.9523809552192688,0.22739909944080172,0.8571428571428571,,
118,0.22309866547584534,0.9047619104385376,0.23011634463355654,0.8095238095238095,,
119,0.27901795506477356,0.761904776096344,0.2842855907621838,0.8095238095238095,,
120,0.227494016289711,0.9523809552192688,0.20986012050083705,0.8571428571428571,,
121,0.2823044955730438,0.7142857313156128,0.27563458397274926,0.7619047619047619,,
122,0.24836504459381104,0.8571428656578064,0.17592947823660715,1,,
123,0.24548785388469696,0.8095238208770752,0.23756299700055802,0.8571428571428571,,
124,0.2394985854625702,0.8095238208770752,0.22330502101353236,0.9047619047619048,,
125,0.21588189899921417,0.8571428656578064,0.24039123171851748,0.8095238095238095,,
126,0.24008841812610626,0.761904776096344,0.2405651637486049,0.7619047619047619,,
127,0.2179032266139984,0.8571428656578064,0.2527563004266648,0.7142857142857143,,
128,0.22248458862304688,0.8571428656578064,0.22092510405040922,0.8571428571428571,,
129,0.21089844405651093,0.8571428656578064,0.22938319614955358,0.8571428571428571,,
130,0.24304907023906708,0.8095238208770752,0.2504411424909319,0.8571428571428571,,
131,0.21192868053913116,0.9047619104385376,0.23257827758789062,0.9047619047619048,,
132,0.24148450791835785,0.8571428656578064,0.19588179815383183,0.9047619047619048,,
133,0.2554738223552704,0.9047619104385376,0.26538104102725074,0.7619047619047619,,
134,0.2472020983695984,0.8571428656578064,0.180354981195359,0.9523809523809523,,
135,0.1327173113822937,1,0.2321880885532924,0.9047619047619048,,
136,0.17076055705547333,0.9523809552192688,0.2772494724818638,0.8571428571428571,,
137,0.22013846039772034,0.8571428656578064,0.23254667009626115,0.8571428571428571,,
138,0.21368226408958435,0.9047619104385376,0.24406387692406065,0.8571428571428571,,
139,0.32683080434799194,0.761904776096344,0.30635470435732887,0.7619047619047619,,
140,0.2642275393009186,0.8571428656578064,0.23241706121535527,0.8571428571428571,,
141,0.2213566154241562,0.8571428656578064,0.1985529036748977,0.8571428571428571,,
142,0.2512429654598236,0.8571428656578064,0.23397127787272134,0.8571428571428571,,
143,0.2136833518743515,0.9047619104385376,0.22008296421595983,0.8571428571428571,,
144,0.1787182092666626,0.9047619104385376,0.2671347118559338,0.7619047619047619,,
145,0.189529687166214,0.9047619104385376,0.18884549822126115,0.9047619047619048,,
146,0.20957864820957184,0.9047619104385376,0.2160580044700986,0.8571428571428571,,
147,0.2201860547065735,0.8571428656578064,0.15245265052432105,0.9523809523809523,,
148,0.2156323939561844,0.9047619104385376,0.22731908162434897,0.8571428571428571,,
149,0.22716295719146729,0.8571428656578064,0.30041649228050593,0.8095238095238095,,
150,0.2099870890378952,0.9047619104385376,0.2844122932070777,0.7619047619047619,,
151,0.20005261898040771,0.9047619104385376,0.19285211108979725,0.9047619047619048,,
152,0.21612748503684998,0.9047619104385376,0.26167188371930805,0.8571428571428571,,
153,0.1950303018093109,0.9047619104385376,0.25438145228794645,0.8095238095238095,,
154,0.20666413009166718,0.9047619104385376,0.2005138397216797,0.9047619047619048,,
155,0.2135685533285141,0.8571428656578064,0.19409334091913133,0.8571428571428571,,
156,0.2927529513835907,0.8095238208770752,0.3155248732793899,0.8571428571428571,,
157,0.18141429126262665,0.8571428656578064,0.17752320425851004,0.9047619047619048,,
158,0.2116774618625641,0.8571428656578064,0.21856244405110678,0.8571428571428571,,
159,0.27412405610084534,0.8095238208770752,0.24134808494931176,0.8571428571428571,,
160,0.19847643375396729,0.9047619104385376,0.25191815694173175,0.8571428571428571,,
161,0.2084079086780548,0.9047619104385376,0.20559746878487722,0.8571428571428571,,
162,0.22959136962890625,0.8571428656578064,0.16784322829473586,0.9523809523809523,,
163,0.26492881774902344,0.9047619104385376,0.3495478857131231,0.8095238095238095,,
164,0.361147940158844,0.8095238208770752,0.37849953061058406,0.8095238095238095,,
165,0.3275507986545563,0.8095238208770752,0.17738333202543713,0.9047619047619048,,
166,0.2047191858291626,0.9047619104385376,0.18995929899669828,0.8571428571428571,,
167,0.14509236812591553,1,0.2123443058558873,0.9047619047619048,,
168,0.2269061803817749,0.8571428656578064,0.24867648170107887,0.8571428571428571,,
169,0.1801692396402359,0.9523809552192688,0.25231497628348215,0.8571428571428571,,
170,0.30974698066711426,0.8095238208770752,0.2899872916085379,0.7142857142857143,,
171,0.2160262167453766,0.9047619104385376,0.18441064017159597,0.9523809523809523,,
172,0.2240731418132782,0.8571428656578064,0.18080584208170572,0.9523809523809523,,
173,0.14888890087604523,0.9047619104385376,0.20494415646507627,0.9047619047619048,,
174,0.20127251744270325,0.9523809552192688,0.20706612723214285,0.9047619047619048,,
175,0.21948696672916412,0.9047619104385376,0.2339649200439453,0.8571428571428571,,
176,0.23807108402252197,0.8571428656578064,0.26759038652692524,0.8571428571428571,,
177,0.15805380046367645,0.9523809552192688,0.19176673889160156,0.9047619047619048,,
178,0.18591754138469696,0.9047619104385376,0.32925560360863093,0.6666666666666666,,
179,0.234788715839386,0.8095238208770752,0.200614747546968,0.9047619047619048,,
180,0.21917451918125153,0.8571428656578064,0.1885057176862444,0.8571428571428571,,
181,0.30305972695350647,0.8095238208770752,0.18404996962774367,0.9523809523809523,,
182,0.1796209216117859,0.9047619104385376,0.12335159665062315,0.9047619047619048,,
183,0.2634848654270172,0.8095238208770752,0.17729877290271578,0.8571428571428571,,
184,0.3231775164604187,0.761904776096344,0.24093019394647508,0.8571428571428571,,
185,0.3274492621421814,0.761904776096344,0.4673919677734375,0.7142857142857143,,
186,0.2888558804988861,0.8095238208770752,0.2690041859944661,0.7619047619047619,,
187,0.26691728830337524,0.8095238208770752,0.19032233101981028,0.9047619047619048,,
188,0.20997574925422668,0.9047619104385376,0.2151037851969401,0.8571428571428571,,
189,0.19366490840911865,0.8571428656578064,0.2296742938813709,0.8571428571428571,,
190,0.2538890838623047,0.8095238208770752,0.18748955499558223,0.9523809523809523,,
191,0.23355384171009064,0.8095238208770752,0.21505074273972286,0.8095238095238095,,
192,0.24497967958450317,0.761904776096344,0.19951266334170387,0.9047619047619048,,
193,0.18187513947486877,0.9523809552192688,0.3016643524169922,0.7619047619047619,,
194,0.20024490356445312,0.9047619104385376,0.259548823038737,0.8095238095238095,,
195,0.3063812255859375,0.761904776096344,0.196968260265532,0.9047619047619048,,
196,0.28611356019973755,0.8095238208770752,0.3226905096144903,0.7619047619047619,,
197,0.2641845941543579,0.8095238208770752,0.23025149390811012,0.9047619047619048,,
198,0.19251033663749695,0.9047619104385376,0.3054208301362537,0.7619047619047619,,
199,0.22818973660469055,0.8571428656578064,0.2634544372558594,0.8095238095238095,,
200,0.18203690648078918,0.9047619104385376,0.23947297959100633,0.8095238095238095,,
201,0.2535627484321594,0.8095238208770752,0.26566968645368305,0.8095238095238095,,
202,0.29531779885292053,0.7142857313156128,0.1837343488420759,1,,
203,0.2255171835422516,0.8571428656578064,0.21525982448032924,0.9047619047619048,,
204,0.21897198259830475,0.9047619104385376,0.2127747308640253,0.9047619047619048,,
205,0.2342010736465454,0.8571428656578064,0.2373560042608352,0.9047619047619048,,
206,0.24310266971588135,0.8095238208770752,0.2240428924560547,0.7619047619047619,,
207,0.24669964611530304,0.8095238208770752,0.2383256639753069,0.7142857142857143,,
208,0.2260071039199829,0.9047619104385376,0.2246330806187221,0.8571428571428571,,
209,0.21497172117233276,0.8571428656578064,0.32008761451357887,0.6666666666666666,,
210,0.20216096937656403,0.9047619104385376,0.20053763616652714,0.9047619047619048,,
211,0.20648029446601868,0.8571428656578064,0.2529342288062686,0.8095238095238095,,
212,0.25486892461776733,0.8095238208770752,0.2354142325265067,0.8095238095238095,,
213,0.2431979477405548,0.761904776096344,0.28478758675711496,0.8095238095238095,,
214,0.21593602001667023,0.8571428656578064,0.30864452180408297,0.6666666666666666,,
215,0.24878519773483276,0.8095238208770752,0.2128896259126209,0.8095238095238095,,
216,0.27016258239746094,0.761904776096344,0.1933917999267578,0.9047619047619048,,
217,0.22591127455234528,0.8095238208770752,0.24821690150669642,0.8571428571428571,,
218,0.22380174696445465,0.8571428656578064,0.22910045442127047,0.8095238095238095,,
219,0.251571387052536,0.761904776096344,0.1953797113327753,0.9523809523809523,,
220,0.25470298528671265,0.8095238208770752,0.18195215861002603,0.9523809523809523,,
221,0.1959490031003952,0.9047619104385376,0.24030703590029762,0.8095238095238095,,
222,0.2664947509765625,0.761904776096344,0.23683938525971912,0.8095238095238095,,
223,0.2526980936527252,0.761904776096344,0.21403685070219494,0.8571428571428571,,
224,0.20745332539081573,0.8571428656578064,0.21564955938430058,0.9047619047619048,,
225,0.22230684757232666,0.9047619104385376,0.26167124793643043,0.8095238095238095,,
226,0.1976504623889923,0.9523809552192688,0.19192096165248326,0.9523809523809523,,
227,0.2591685354709625,0.761904776096344,0.22237005687895275,0.8571428571428571,,
228,0.19221024215221405,0.9523809552192688,0.2503052666073754,0.8095238095238095,,
229,0.22052046656608582,0.8571428656578064,0.2504799252464658,0.8571428571428571,,
230,0.22388403117656708,0.8571428656578064,0.1985496339343843,0.8571428571428571,,
231,0.13649077713489532,0.9523809552192688,0.2625409080868676,0.9047619047619048,,
232,0.19428661465644836,0.9047619104385376,0.1976480938139416,0.9047619047619048,,
233,0.2257622331380844,0.8571428656578064,0.3491256350562686,0.8095238095238095,,
234,0.19675672054290771,0.8571428656578064,0.27176856994628906,0.9523809523809523,,
235,0.6336621046066284,0.761904776096344,0.4373224349248977,0.7619047619047619,,
236,0.15980039536952972,0.9047619104385376,0.30555289132254465,0.8095238095238095,,
237,0.18074099719524384,0.9523809552192688,0.17763155982607887,0.9523809523809523,,
238,0.34882083535194397,0.761904776096344,0.22646613348098027,0.7619047619047619,,
239,0.1649136245250702,0.9047619104385376,0.18664632524762834,0.9047619047619048,,
240,0.3822740912437439,0.8095238208770752,0.31343487330845426,0.9047619047619048,,
241,0.3648453652858734,0.9047619104385376,0.15560704185849145,0.9047619047619048,,
242,0.12948018312454224,0.9523809552192688,0.21292713710239955,0.8095238095238095,,
243,0.1934446543455124,0.8571428656578064,0.20798683166503906,0.8571428571428571,,
244,0.24525442719459534,0.8095238208770752,0.2431676047188895,0.9047619047619048,,
245,0.22769446671009064,0.8571428656578064,0.1834902082170759,0.8571428571428571,,
246,0.15116837620735168,0.9523809552192688,0.419917969476609,0.8095238095238095,,
247,0.20643697679042816,0.8571428656578064,0.1763769785563151,0.9523809523809523,,
248,0.1659499555826187,0.9047619104385376,0.33165541149321054,0.7142857142857143,,
249,0.15209634602069855,0.9523809552192688,0.30180940173921134,0.7619047619047619,,
250,0.1417478770017624,0.9047619104385376,0.30890755426316036,0.7619047619047619,,
251,0.23107501864433289,0.9047619104385376,0.18990316845121838,0.9047619047619048,,
252,0.23590333759784698,0.9047619104385376,0.12088039943150111,0.9523809523809523,,
253,0.23879705369472504,0.8571428656578064,0.2853475298200335,0.7619047619047619,,
254,0.18031102418899536,0.9523809552192688,0.2433715093703497,0.8571428571428571,,
255,0.39880797266960144,0.8571428656578064,0.21923265003022693,0.9047619047619048,,
256,0.19333185255527496,0.9047619104385376,0.3242571694510324,0.8095238095238095,,
257,0.1992165744304657,0.9523809552192688,0.1533056894938151,0.9047619047619048,,
258,0.34689992666244507,0.9047619104385376,0.19936543419247582,0.9047619047619048,,
259,0.21760323643684387,0.8571428656578064,0.29488336472284227,0.7619047619047619,,
260,0.19427044689655304,0.8571428656578064,0.3146741049630301,0.9047619047619048,,
261,0.22920262813568115,0.8571428656578064,0.21096274966285342,0.9523809523809523,,
262,0.3306373357772827,0.9047619104385376,0.18825313023158483,0.9047619047619048,,
263,0.1764286607503891,0.8571428656578064,0.20150066557384672,0.9047619047619048,,
264,0.2529088854789734,0.8095238208770752,0.23810504731677828,0.8571428571428571,,
265,0.3061450719833374,0.761904776096344,0.22028151012602307,0.9047619047619048,,
266,0.25012797117233276,0.761904776096344,0.22836703345889137,0.8095238095238095,,
267,0.164093017578125,0.9523809552192688,0.22326124282110305,0.9047619047619048,,
268,0.2615984082221985,0.8095238208770752,0.29527064732142855,0.7619047619047619,,
269,0.2469743937253952,0.8095238208770752,0.2257258097330729,0.8571428571428571,,
270,0.1681050807237625,0.9523809552192688,0.12036532447451637,1,,
271,0.20045271515846252,0.8571428656578064,0.23290016537620908,0.8095238095238095,,
272,0.17025120556354523,0.9523809552192688,0.1725671859014602,0.9047619047619048,,
273,0.2240966558456421,0.8571428656578064,0.23484438941592262,0.8571428571428571,,
274,0.19211560487747192,0.8571428656578064,0.26927711850120906,0.8095238095238095,,
275,0.18645894527435303,0.9047619104385376,0.1520323980422247,0.9523809523809523,,
276,0.22326043248176575,0.9047619104385376,0.1250207991827102,0.9523809523809523,,
277,0.23731258511543274,0.8095238208770752,0.21168254670642672,0.9047619047619048,,
278,0.26177868247032166,0.8095238208770752,0.18092100960867746,0.9047619047619048,,
279,0.2787975072860718,0.7142857313156128,0.33907781328473774,0.8571428571428571,,
280,0.21846099197864532,0.8571428656578064,0.22208786010742188,0.8571428571428571,,
281,0.20901770889759064,0.8571428656578064,0.154583249773298,0.9523809523809523,,
282,0.20839664340019226,0.8571428656578064,0.2662551516578311,0.8095238095238095,,
283,0.2017912119626999,0.8571428656578064,0.2126892634800502,0.8095238095238095,,
284,0.14631153643131256,0.9047619104385376,0.29925282796223956,0.7619047619047619,,
285,0.18485315144062042,0.9047619104385376,0.3127297900971912,0.8095238095238095,,
286,0.20347639918327332,0.9047619104385376,0.18964513142903647,0.9047619047619048,,
287,0.3102480471134186,0.8095238208770752,0.5583614167712984,0.8095238095238095,,
288,0.2065545916557312,0.8571428656578064,0.5220584869384766,0.8095238095238095,,
289,0.4820210635662079,0.761904776096344,0.21195747738792783,0.8571428571428571,,
290,0.5272428393363953,0.6666666865348816,0.20740790594191777,0.9047619047619048,,
291,0.08188692480325699,1,0.25197637648809523,0.8571428571428571,,
292,0.25150924921035767,0.8571428656578064,0.20709346589587985,0.8571428571428571,,
293,0.2651349902153015,0.8571428656578064,0.25792040143694195,0.8571428571428571,,
294,0.2010272741317749,0.8571428656578064,0.2522429511660621,0.8095238095238095,,
295,0.21478144824504852,0.9047619104385376,0.228847412835984,0.8095238095238095,,
296,0.19916842877864838,0.9047619104385376,0.24705350966680617,0.8571428571428571,,
297,0.24368195235729218,0.8571428656578064,0.27531642005557105,0.8571428571428571,,
298,0.21687117218971252,0.8571428656578064,0.19971084594726562,0.9047619047619048,,
299,0.23703157901763916,0.761904776096344,0.22830963134765625,0.9047619047619048,,
300,0.204774409532547,0.9047619104385376,0.25666037059965585,0.7619047619047619,,
301,0.22057442367076874,0.8571428656578064,0.22647249130975633,0.9047619047619048,,
302,0.22758366167545319,0.9047619104385376,0.1896871839250837,0.9523809523809523,,
303,0.21615545451641083,0.9047619104385376,0.18723951067243302,0.9523809523809523,,
304,0.26441264152526855,0.8095238208770752,0.26061675662086126,0.8095238095238095,,
305,0.19109834730625153,0.9523809552192688,0.26131802513485863,0.7619047619047619,,
306,0.23410142958164215,0.9047619104385376,0.18342081705729166,0.9047619047619048,,
307,0.24102556705474854,0.8095238208770752,0.171169190179734,0.9523809523809523,,
308,0.2789085805416107,0.761904776096344,0.19101542518252418,0.9047619047619048,,
309,0.24464480578899384,0.8095238208770752,0.21504947117396764,0.8571428571428571,,
310,0.22339820861816406,0.9047619104385376,0.31349590846470426,0.7142857142857143,,
311,0.2048722207546234,0.9047619104385376,0.22390592665899367,0.9047619047619048,,
312,0.2156638205051422,0.8571428656578064,0.19908587137858072,0.8571428571428571,,
313,0.18361881375312805,0.9523809552192688,0.19623992556617373,0.9047619047619048,,
314,0.15523546934127808,1,0.22324135189964658,0.8571428571428571,,
315,0.2157212197780609,0.9047619104385376,0.1920633770170666,0.9047619047619048,,
316,0.2069474160671234,0.8571428656578064,0.21960067749023438,0.8571428571428571,,
317,0.21819396317005157,0.9047619104385376,0.24403862726120723,0.8095238095238095,,
318,0.25286683440208435,0.8095238208770752,0.1729590098063151,1,,
319,0.24410584568977356,0.8095238208770752,0.2554691859654018,0.8095238095238095,,
320,0.1795378178358078,0.9047619104385376,0.22430819556826637,0.8571428571428571,,
321,0.2367154061794281,0.8571428656578064,0.19655000595819383,0.9047619047619048,,
322,0.2292109876871109,0.8095238208770752,0.14321036565871464,0.9523809523809523,,
323,0.22109512984752655,0.8571428656578064,0.15869839986165366,0.9047619047619048,,
324,0.17713619768619537,0.9047619104385376,0.193371091570173,0.8571428571428571,,
325,0.2554072439670563,0.8095238208770752,0.2238594236828032,0.8571428571428571,,
326,0.21890076994895935,0.8571428656578064,0.26812571570986793,0.8095238095238095,,
327,0.19507035613059998,0.9047619104385376,0.23395175025576637,0.8571428571428571,,
328,0.18702833354473114,0.8571428656578064,0.16121637253534227,1,,
329,0.20207959413528442,0.8571428656578064,0.17513792855398996,0.9523809523809523,,
330,0.1963309347629547,0.9047619104385376,0.21073668343680246,0.8095238095238095,,
331,0.27906790375709534,0.9047619104385376,0.19269425528390066,0.9047619047619048,,
332,0.16586966812610626,0.9523809552192688,0.1618477049328032,0.9047619047619048,,
333,0.2229577898979187,0.9047619104385376,0.16322662716820127,0.9523809523809523,,
334,0.4137357175350189,0.9523809552192688,0.25011453174409415,0.8095238095238095,,
335,0.17107728123664856,0.9047619104385376,0.1969302041190011,0.9523809523809523,,
336,0.1843404322862625,0.9047619104385376,0.1970658983503069,0.9047619047619048,,
337,0.21751976013183594,0.9047619104385376,0.26829837617420016,0.8095238095238095,,
338,0.14959943294525146,1,0.25687735421316965,0.8571428571428571,,
339,0.23270371556282043,0.8571428656578064,0.3514080047607422,0.7619047619047619,,
340,0.1686553955078125,0.9047619104385376,0.17114112490699404,0.9047619047619048,,
341,0.34607070684432983,0.7142857313156128,0.3454205649239676,0.7619047619047619,,
342,0.19373057782649994,0.8571428656578064,0.2593055906749907,0.8571428571428571,,
343,0.20778720080852509,0.8571428656578064,0.18591880798339844,0.9047619047619048,,
344,0.19841520488262177,0.8571428656578064,0.2590485527401879,0.8095238095238095,,
345,0.08963966369628906,1,0.2116344996861049,0.9047619047619048,,
346,0.2739158868789673,0.8095238208770752,0.27372759864443824,0.8095238095238095,,
347,0.21937306225299835,0.8571428656578064,0.33377320425851004,0.7619047619047619,,
348,0.1996493637561798,0.9047619104385376,0.35957490830194383,0.8571428571428571,,
349,0.2621173858642578,0.8095238208770752,0.18709001087007068,0.8571428571428571,,
350,0.28112921118736267,0.761904776096344,0.15149552481515066,0.9523809523809523,,
351,0.23651759326457977,0.8571428656578064,0.22984050569080172,0.7619047619047619,,
